nama_variabel,jenis_kelamin,tahun,angka,provinsi
Rata-rata Lama Sekolah,Perempuan,2018,7.28,SULAWESI BARAT
Rata-rata Lama Sekolah,Perempuan,2018,9.41,MALUKU
Rata-rata Lama Sekolah,Perempuan,2018,8.28,MALUKU UTARA
Rata-rata Lama Sekolah,Perempuan,2018,7.01,PAPUA BARAT
Rata-rata Lama Sekolah,Perempuan,2018,5.7,PAPUA
Rata-rata Lama Sekolah,Perempuan,2018,7.72,INDONESIA
Rata-rata Lama Sekolah,Laki-laki,2018,9.49,ACEH
Rata-rata Lama Sekolah,Laki-laki,2018,9.61,SUMATERA UTARA
Rata-rata Lama Sekolah,Laki-laki,2018,8.87,SUMATERA BARAT
Rata-rata Lama Sekolah,Laki-laki,2018,9.12,RIAU
Rata-rata Lama Sekolah,Laki-laki,2018,8.67,JAMBI
Rata-rata Lama Sekolah,Laki-laki,2018,8.32,SUMATERA SELATAN
Rata-rata Lama Sekolah,Laki-laki,2018,8.93,BENGKULU
Rata-rata Lama Sekolah,Laki-laki,2018,8.14,LAMPUNG
Rata-rata Lama Sekolah,Laki-laki,2018,8.17,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Laki-laki,2018,10.01,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Laki-laki,2018,11.46,DKI JAKARTA
Rata-rata Lama Sekolah,Laki-laki,2018,8.6,JAWA BARAT
Rata-rata Lama Sekolah,Laki-laki,2018,7.86,JAWA TENGAH
Rata-rata Lama Sekolah,Laki-laki,2018,9.87,D I YOGYAKARTA
Rata-rata Lama Sekolah,Laki-laki,2018,7.96,JAWA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2018,9.18,BANTEN
Rata-rata Lama Sekolah,Laki-laki,2018,9.5,BALI
Rata-rata Lama Sekolah,Laki-laki,2018,7.81,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Laki-laki,2018,7.62,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2018,7.61,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Laki-laki,2018,8.7,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Laki-laki,2018,8.46,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Laki-laki,2018,9.86,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Laki-laki,2018,9.52,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Laki-laki,2018,9.24,SULAWESI UTARA
Rata-rata Lama Sekolah,Laki-laki,2018,8.76,SULAWESI TENGAH
Rata-rata Lama Sekolah,Laki-laki,2018,8.32,SULAWESI SELATAN
Rata-rata Lama Sekolah,Laki-laki,2018,9.13,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Laki-laki,2018,7.14,GORONTALO
Rata-rata Lama Sekolah,Laki-laki,2018,7.66,SULAWESI BARAT
Rata-rata Lama Sekolah,Laki-laki,2018,9.75,MALUKU
Rata-rata Lama Sekolah,Laki-laki,2018,9.15,MALUKU UTARA
Rata-rata Lama Sekolah,Laki-laki,2018,10.09,PAPUA BARAT
Rata-rata Lama Sekolah,Laki-laki,2018,7.26,PAPUA
Rata-rata Lama Sekolah,Laki-laki,2018,8.62,INDONESIA
Rata-rata Lama Sekolah,Perempuan,2017,8.62,ACEH
Rata-rata Lama Sekolah,Perempuan,2017,8.96,SUMATERA UTARA
Rata-rata Lama Sekolah,Perempuan,2017,8.6,SUMATERA BARAT
Rata-rata Lama Sekolah,Perempuan,2017,8.49,RIAU
Rata-rata Lama Sekolah,Perempuan,2017,7.7,JAMBI
Rata-rata Lama Sekolah,Perempuan,2017,7.67,SUMATERA SELATAN
Rata-rata Lama Sekolah,Perempuan,2017,8.16,BENGKULU
Rata-rata Lama Sekolah,Perempuan,2017,7.49,LAMPUNG
Rata-rata Lama Sekolah,Perempuan,2017,7.48,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Perempuan,2017,9.57,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Perempuan,2017,10.61,DKI JAKARTA
Rata-rata Lama Sekolah,Perempuan,2017,7.69,JAWA BARAT
Rata-rata Lama Sekolah,Perempuan,2017,6.78,JAWA TENGAH
Rata-rata Lama Sekolah,Perempuan,2017,8.73,D I YOGYAKARTA
Rata-rata Lama Sekolah,Perempuan,2017,6.78,JAWA TIMUR
Rata-rata Lama Sekolah,Perempuan,2017,7.98,BANTEN
Rata-rata Lama Sekolah,Perempuan,2017,7.75,BALI
Rata-rata Lama Sekolah,Perempuan,2017,6.27,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Perempuan,2017,6.87,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Perempuan,2017,6.49,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Perempuan,2017,7.91,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Perempuan,2017,7.52,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Perempuan,2017,8.93,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Perempuan,2017,8.44,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Perempuan,2017,9.19,SULAWESI UTARA
Rata-rata Lama Sekolah,Perempuan,2017,8,SULAWESI TENGAH
Rata-rata Lama Sekolah,Perempuan,2017,7.63,SULAWESI SELATAN
Rata-rata Lama Sekolah,Perempuan,2017,7.95,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Perempuan,2017,7.56,GORONTALO
Rata-rata Lama Sekolah,Perempuan,2017,7.08,SULAWESI BARAT
Rata-rata Lama Sekolah,Perempuan,2017,9.17,MALUKU
Rata-rata Lama Sekolah,Perempuan,2017,8.17,MALUKU UTARA
Rata-rata Lama Sekolah,Perempuan,2017,6.9,PAPUA BARAT
Rata-rata Lama Sekolah,Perempuan,2017,5.44,PAPUA
Rata-rata Lama Sekolah,Perempuan,2017,7.65,INDONESIA
Rata-rata Lama Sekolah,Laki-laki,2017,9.36,ACEH
Rata-rata Lama Sekolah,Laki-laki,2017,9.55,SUMATERA UTARA
Rata-rata Lama Sekolah,Laki-laki,2017,8.86,SUMATERA BARAT
Rata-rata Lama Sekolah,Laki-laki,2017,9.02,RIAU
Rata-rata Lama Sekolah,Laki-laki,2017,8.59,JAMBI
Rata-rata Lama Sekolah,Laki-laki,2017,8.3,SUMATERA SELATAN
Rata-rata Lama Sekolah,Laki-laki,2017,8.76,BENGKULU
Rata-rata Lama Sekolah,Laki-laki,2017,8.08,LAMPUNG
Rata-rata Lama Sekolah,Laki-laki,2017,8.1,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Laki-laki,2017,10,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Laki-laki,2017,11.43,DKI JAKARTA
Rata-rata Lama Sekolah,Laki-laki,2017,8.59,JAWA BARAT
Rata-rata Lama Sekolah,Laki-laki,2017,7.79,JAWA TENGAH
Rata-rata Lama Sekolah,Laki-laki,2017,9.74,D I YOGYAKARTA
Rata-rata Lama Sekolah,Laki-laki,2017,7.93,JAWA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2017,9.07,BANTEN
Rata-rata Lama Sekolah,Laki-laki,2017,9.35,BALI
Rata-rata Lama Sekolah,Laki-laki,2017,7.63,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Laki-laki,2017,7.46,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2017,7.59,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Laki-laki,2017,8.62,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Laki-laki,2017,8.45,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Laki-laki,2017,9.75,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Laki-laki,2017,9.27,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Laki-laki,2017,9.1,SULAWESI UTARA
Rata-rata Lama Sekolah,Laki-laki,2017,8.56,SULAWESI TENGAH
Rata-rata Lama Sekolah,Laki-laki,2017,8.31,SULAWESI SELATAN
Rata-rata Lama Sekolah,Laki-laki,2017,8.98,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Laki-laki,2017,6.98,GORONTALO
Rata-rata Lama Sekolah,Laki-laki,2017,7.55,SULAWESI BARAT
Rata-rata Lama Sekolah,Laki-laki,2017,9.63,MALUKU
Rata-rata Lama Sekolah,Laki-laki,2017,9.05,MALUKU UTARA
Rata-rata Lama Sekolah,Laki-laki,2017,9.89,PAPUA BARAT
Rata-rata Lama Sekolah,Laki-laki,2017,7.02,PAPUA
Rata-rata Lama Sekolah,Laki-laki,2017,8.56,INDONESIA
Rata-rata Lama Sekolah,Perempuan,2021,9.22,ACEH
Rata-rata Lama Sekolah,Perempuan,2021,9.33,SUMATERA UTARA
Rata-rata Lama Sekolah,Perempuan,2021,8.96,SUMATERA BARAT
Rata-rata Lama Sekolah,Perempuan,2021,9.01,RIAU
Rata-rata Lama Sekolah,Perempuan,2021,8.23,JAMBI
Rata-rata Lama Sekolah,Perempuan,2021,8.01,SUMATERA SELATAN
Rata-rata Lama Sekolah,Perempuan,2021,8.59,BENGKULU
Rata-rata Lama Sekolah,Perempuan,2021,7.76,LAMPUNG
Rata-rata Lama Sekolah,Perempuan,2021,7.82,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Perempuan,2021,10.06,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Perempuan,2021,10.83,DKI JAKARTA
Rata-rata Lama Sekolah,Perempuan,2021,8.23,JAWA BARAT
Rata-rata Lama Sekolah,Perempuan,2021,7.34,JAWA TENGAH
Rata-rata Lama Sekolah,Perempuan,2021,9.31,D I YOGYAKARTA
Rata-rata Lama Sekolah,Perempuan,2021,7.45,JAWA TIMUR
Rata-rata Lama Sekolah,Perempuan,2021,8.46,BANTEN
Rata-rata Lama Sekolah,Perempuan,2021,8.36,BALI
Rata-rata Lama Sekolah,Perempuan,2021,6.66,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Perempuan,2021,7.29,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Perempuan,2021,6.93,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Perempuan,2021,8.29,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Perempuan,2021,7.91,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Perempuan,2021,9.42,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Perempuan,2021,8.93,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Perempuan,2021,9.64,SULAWESI UTARA
Rata-rata Lama Sekolah,Perempuan,2021,8.62,SULAWESI TENGAH
Rata-rata Lama Sekolah,Perempuan,2021,8.2,SULAWESI SELATAN
Rata-rata Lama Sekolah,Perempuan,2021,8.72,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Perempuan,2021,8.22,GORONTALO
Rata-rata Lama Sekolah,Perempuan,2021,7.66,SULAWESI BARAT
Rata-rata Lama Sekolah,Perempuan,2021,9.95,MALUKU
Rata-rata Lama Sekolah,Perempuan,2021,8.67,MALUKU UTARA
Rata-rata Lama Sekolah,Perempuan,2021,7.53,PAPUA BARAT
Rata-rata Lama Sekolah,Perempuan,2021,6,PAPUA
Rata-rata Lama Sekolah,Perempuan,2021,8.17,INDONESIA
Rata-rata Lama Sekolah,Laki-laki,2021,9.55,ACEH
Rata-rata Lama Sekolah,Laki-laki,2021,9.84,SUMATERA UTARA
Rata-rata Lama Sekolah,Laki-laki,2021,9.18,SUMATERA BARAT
Rata-rata Lama Sekolah,Laki-laki,2021,9.41,RIAU
Rata-rata Lama Sekolah,Laki-laki,2021,8.95,JAMBI
Rata-rata Lama Sekolah,Laki-laki,2021,8.58,SUMATERA SELATAN
Rata-rata Lama Sekolah,Laki-laki,2021,9.19,BENGKULU
Rata-rata Lama Sekolah,Laki-laki,2021,8.39,LAMPUNG
Rata-rata Lama Sekolah,Laki-laki,2021,8.42,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Laki-laki,2021,10.3,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Laki-laki,2021,11.52,DKI JAKARTA
Rata-rata Lama Sekolah,Laki-laki,2021,8.98,JAWA BARAT
Rata-rata Lama Sekolah,Laki-laki,2021,8.17,JAWA TENGAH
Rata-rata Lama Sekolah,Laki-laki,2021,9.98,D I YOGYAKARTA
Rata-rata Lama Sekolah,Laki-laki,2021,8.33,JAWA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2021,9.37,BANTEN
Rata-rata Lama Sekolah,Laki-laki,2021,9.76,BALI
Rata-rata Lama Sekolah,Laki-laki,2021,8.15,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Laki-laki,2021,8.12,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2021,7.94,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Laki-laki,2021,8.96,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Laki-laki,2021,8.77,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Laki-laki,2021,10.23,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Laki-laki,2021,9.76,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Laki-laki,2021,9.59,SULAWESI UTARA
Rata-rata Lama Sekolah,Laki-laki,2021,9.14,SULAWESI TENGAH
Rata-rata Lama Sekolah,Laki-laki,2021,8.74,SULAWESI SELATAN
Rata-rata Lama Sekolah,Laki-laki,2021,9.55,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Laki-laki,2021,7.58,GORONTALO
Rata-rata Lama Sekolah,Laki-laki,2021,8.26,SULAWESI BARAT
Rata-rata Lama Sekolah,Laki-laki,2021,10.11,MALUKU
Rata-rata Lama Sekolah,Laki-laki,2021,9.5,MALUKU UTARA
Rata-rata Lama Sekolah,Laki-laki,2021,10.42,PAPUA BARAT
Rata-rata Lama Sekolah,Laki-laki,2021,7.44,PAPUA
Rata-rata Lama Sekolah,Laki-laki,2021,8.92,INDONESIA
Rata-rata Lama Sekolah,Perempuan,2020,9.13,ACEH
Rata-rata Lama Sekolah,Perempuan,2020,9.28,SUMATERA UTARA
Rata-rata Lama Sekolah,Perempuan,2020,8.89,SUMATERA BARAT
Rata-rata Lama Sekolah,Perempuan,2020,8.87,RIAU
Rata-rata Lama Sekolah,Perempuan,2020,8.17,JAMBI
Rata-rata Lama Sekolah,Perempuan,2020,7.9,SUMATERA SELATAN
Rata-rata Lama Sekolah,Perempuan,2020,8.5,BENGKULU
Rata-rata Lama Sekolah,Perempuan,2020,7.73,LAMPUNG
Rata-rata Lama Sekolah,Perempuan,2020,7.67,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Perempuan,2020,9.98,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Perempuan,2020,10.76,DKI JAKARTA
Rata-rata Lama Sekolah,Perempuan,2020,8.11,JAWA BARAT
Rata-rata Lama Sekolah,Perempuan,2020,7.24,JAWA TENGAH
Rata-rata Lama Sekolah,Perempuan,2020,9.16,D I YOGYAKARTA
Rata-rata Lama Sekolah,Perempuan,2020,7.3,JAWA TIMUR
Rata-rata Lama Sekolah,Perempuan,2020,8.45,BANTEN
Rata-rata Lama Sekolah,Perempuan,2020,8.21,BALI
Rata-rata Lama Sekolah,Perempuan,2020,6.64,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Perempuan,2020,7.28,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Perempuan,2020,6.84,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Perempuan,2020,8.25,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Perempuan,2020,7.88,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Perempuan,2020,9.27,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Perempuan,2020,8.82,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Perempuan,2020,9.47,SULAWESI UTARA
Rata-rata Lama Sekolah,Perempuan,2020,8.58,SULAWESI TENGAH
Rata-rata Lama Sekolah,Perempuan,2020,8.15,SULAWESI SELATAN
Rata-rata Lama Sekolah,Perempuan,2020,8.64,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Perempuan,2020,8.09,GORONTALO
Rata-rata Lama Sekolah,Perempuan,2020,7.6,SULAWESI BARAT
Rata-rata Lama Sekolah,Perempuan,2020,9.8,MALUKU
Rata-rata Lama Sekolah,Perempuan,2020,8.61,MALUKU UTARA
Rata-rata Lama Sekolah,Perempuan,2020,7.37,PAPUA BARAT
Rata-rata Lama Sekolah,Perempuan,2020,5.88,PAPUA
Rata-rata Lama Sekolah,Perempuan,2020,8.07,INDONESIA
Rata-rata Lama Sekolah,Laki-laki,2020,9.54,ACEH
Rata-rata Lama Sekolah,Laki-laki,2020,9.82,SUMATERA UTARA
Rata-rata Lama Sekolah,Laki-laki,2020,9.1,SUMATERA BARAT
Rata-rata Lama Sekolah,Laki-laki,2020,9.4,RIAU
Rata-rata Lama Sekolah,Laki-laki,2020,8.91,JAMBI
Rata-rata Lama Sekolah,Laki-laki,2020,8.57,SUMATERA SELATAN
Rata-rata Lama Sekolah,Laki-laki,2020,9.18,BENGKULU
Rata-rata Lama Sekolah,Laki-laki,2020,8.36,LAMPUNG
Rata-rata Lama Sekolah,Laki-laki,2020,8.41,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Laki-laki,2020,10.25,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Laki-laki,2020,11.5,DKI JAKARTA
Rata-rata Lama Sekolah,Laki-laki,2020,8.97,JAWA BARAT
Rata-rata Lama Sekolah,Laki-laki,2020,8.16,JAWA TENGAH
Rata-rata Lama Sekolah,Laki-laki,2020,9.96,D I YOGYAKARTA
Rata-rata Lama Sekolah,Laki-laki,2020,8.3,JAWA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2020,9.33,BANTEN
Rata-rata Lama Sekolah,Laki-laki,2020,9.68,BALI
Rata-rata Lama Sekolah,Laki-laki,2020,8.08,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Laki-laki,2020,8.01,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2020,7.88,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Laki-laki,2020,8.89,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Laki-laki,2020,8.7,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Laki-laki,2020,10.22,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Laki-laki,2020,9.65,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Laki-laki,2020,9.51,SULAWESI UTARA
Rata-rata Lama Sekolah,Laki-laki,2020,9.07,SULAWESI TENGAH
Rata-rata Lama Sekolah,Laki-laki,2020,8.63,SULAWESI SELATAN
Rata-rata Lama Sekolah,Laki-laki,2020,9.46,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Laki-laki,2020,7.53,GORONTALO
Rata-rata Lama Sekolah,Laki-laki,2020,8.19,SULAWESI BARAT
Rata-rata Lama Sekolah,Laki-laki,2020,10.07,MALUKU
Rata-rata Lama Sekolah,Laki-laki,2020,9.47,MALUKU UTARA
Rata-rata Lama Sekolah,Laki-laki,2020,10.34,PAPUA BARAT
Rata-rata Lama Sekolah,Laki-laki,2020,7.43,PAPUA
Rata-rata Lama Sekolah,Laki-laki,2020,8.9,INDONESIA
Rata-rata Lama Sekolah,Perempuan,2019,8.85,ACEH
Rata-rata Lama Sekolah,Perempuan,2019,9.17,SUMATERA UTARA
Rata-rata Lama Sekolah,Perempuan,2019,8.77,SUMATERA BARAT
Rata-rata Lama Sekolah,Perempuan,2019,8.75,RIAU
Rata-rata Lama Sekolah,Perempuan,2019,8.01,JAMBI
Rata-rata Lama Sekolah,Perempuan,2019,7.82,SUMATERA SELATAN
Rata-rata Lama Sekolah,Perempuan,2019,8.34,BENGKULU
Rata-rata Lama Sekolah,Perempuan,2019,7.52,LAMPUNG
Rata-rata Lama Sekolah,Perempuan,2019,7.54,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Perempuan,2019,9.77,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Perempuan,2019,10.65,DKI JAKARTA
Rata-rata Lama Sekolah,Perempuan,2019,7.9,JAWA BARAT
Rata-rata Lama Sekolah,Perempuan,2019,7.03,JAWA TENGAH
Rata-rata Lama Sekolah,Perempuan,2019,8.87,D I YOGYAKARTA
Rata-rata Lama Sekolah,Perempuan,2019,7.04,JAWA TIMUR
Rata-rata Lama Sekolah,Perempuan,2019,8.24,BANTEN
Rata-rata Lama Sekolah,Perempuan,2019,8.03,BALI
Rata-rata Lama Sekolah,Perempuan,2019,6.58,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Perempuan,2019,7.23,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Perempuan,2019,6.79,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Perempuan,2019,8.16,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Perempuan,2019,7.7,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Perempuan,2019,9.25,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Perempuan,2019,8.76,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Perempuan,2019,9.39,SULAWESI UTARA
Rata-rata Lama Sekolah,Perempuan,2019,8.5,SULAWESI TENGAH
Rata-rata Lama Sekolah,Perempuan,2019,7.95,SULAWESI SELATAN
Rata-rata Lama Sekolah,Perempuan,2019,8.47,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Perempuan,2019,8,GORONTALO
Rata-rata Lama Sekolah,Perempuan,2019,7.5,SULAWESI BARAT
Rata-rata Lama Sekolah,Perempuan,2019,9.66,MALUKU
Rata-rata Lama Sekolah,Perempuan,2019,8.55,MALUKU UTARA
Rata-rata Lama Sekolah,Perempuan,2019,7.19,PAPUA BARAT
Rata-rata Lama Sekolah,Perempuan,2019,5.79,PAPUA
Rata-rata Lama Sekolah,Perempuan,2019,7.89,INDONESIA
Rata-rata Lama Sekolah,Laki-laki,2019,9.52,ACEH
Rata-rata Lama Sekolah,Laki-laki,2019,9.76,SUMATERA UTARA
Rata-rata Lama Sekolah,Laki-laki,2019,9.07,SUMATERA BARAT
Rata-rata Lama Sekolah,Laki-laki,2019,9.3,RIAU
Rata-rata Lama Sekolah,Laki-laki,2019,8.87,JAMBI
Rata-rata Lama Sekolah,Laki-laki,2019,8.54,SUMATERA SELATAN
Rata-rata Lama Sekolah,Laki-laki,2019,9.1,BENGKULU
Rata-rata Lama Sekolah,Laki-laki,2019,8.3,LAMPUNG
Rata-rata Lama Sekolah,Laki-laki,2019,8.38,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Laki-laki,2019,10.19,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Laki-laki,2019,11.47,DKI JAKARTA
Rata-rata Lama Sekolah,Laki-laki,2019,8.83,JAWA BARAT
Rata-rata Lama Sekolah,Laki-laki,2019,8.06,JAWA TENGAH
Rata-rata Lama Sekolah,Laki-laki,2019,9.92,D I YOGYAKARTA
Rata-rata Lama Sekolah,Laki-laki,2019,8.18,JAWA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2019,9.22,BANTEN
Rata-rata Lama Sekolah,Laki-laki,2019,9.66,BALI
Rata-rata Lama Sekolah,Laki-laki,2019,8.06,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Laki-laki,2019,7.91,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Laki-laki,2019,7.81,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Laki-laki,2019,8.83,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Laki-laki,2019,8.68,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Laki-laki,2019,10.11,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Laki-laki,2019,9.59,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Laki-laki,2019,9.46,SULAWESI UTARA
Rata-rata Lama Sekolah,Laki-laki,2019,8.98,SULAWESI TENGAH
Rata-rata Lama Sekolah,Laki-laki,2019,8.57,SULAWESI SELATAN
Rata-rata Lama Sekolah,Laki-laki,2019,9.36,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Laki-laki,2019,7.37,GORONTALO
Rata-rata Lama Sekolah,Laki-laki,2019,8,SULAWESI BARAT
Rata-rata Lama Sekolah,Laki-laki,2019,9.96,MALUKU
Rata-rata Lama Sekolah,Laki-laki,2019,9.44,MALUKU UTARA
Rata-rata Lama Sekolah,Laki-laki,2019,10.2,PAPUA BARAT
Rata-rata Lama Sekolah,Laki-laki,2019,7.41,PAPUA
Rata-rata Lama Sekolah,Laki-laki,2019,8.81,INDONESIA
Rata-rata Lama Sekolah,Perempuan,2018,8.71,ACEH
Rata-rata Lama Sekolah,Perempuan,2018,9.08,SUMATERA UTARA
Rata-rata Lama Sekolah,Perempuan,2018,8.66,SUMATERA BARAT
Rata-rata Lama Sekolah,Perempuan,2018,8.71,RIAU
Rata-rata Lama Sekolah,Perempuan,2018,7.77,JAMBI
Rata-rata Lama Sekolah,Perempuan,2018,7.68,SUMATERA SELATAN
Rata-rata Lama Sekolah,Perempuan,2018,8.28,BENGKULU
Rata-rata Lama Sekolah,Perempuan,2018,7.5,LAMPUNG
Rata-rata Lama Sekolah,Perempuan,2018,7.51,KEP. BANGKA BELITUNG
Rata-rata Lama Sekolah,Perempuan,2018,9.6,KEPULAUAN RIAU
Rata-rata Lama Sekolah,Perempuan,2018,10.63,DKI JAKARTA
Rata-rata Lama Sekolah,Perempuan,2018,7.71,JAWA BARAT
Rata-rata Lama Sekolah,Perempuan,2018,6.87,JAWA TENGAH
Rata-rata Lama Sekolah,Perempuan,2018,8.8,D I YOGYAKARTA
Rata-rata Lama Sekolah,Perempuan,2018,6.85,JAWA TIMUR
Rata-rata Lama Sekolah,Perempuan,2018,8.04,BANTEN
Rata-rata Lama Sekolah,Perempuan,2018,7.82,BALI
Rata-rata Lama Sekolah,Perempuan,2018,6.36,NUSA TENGGARA BARAT
Rata-rata Lama Sekolah,Perempuan,2018,7,NUSA TENGGARA TIMUR
Rata-rata Lama Sekolah,Perempuan,2018,6.62,KALIMANTAN BARAT
Rata-rata Lama Sekolah,Perempuan,2018,8,KALIMANTAN TENGAH
Rata-rata Lama Sekolah,Perempuan,2018,7.53,KALIMANTAN SELATAN
Rata-rata Lama Sekolah,Perempuan,2018,9.06,KALIMANTAN TIMUR
Rata-rata Lama Sekolah,Perempuan,2018,8.69,KALIMANTAN UTARA
Rata-rata Lama Sekolah,Perempuan,2018,9.24,SULAWESI UTARA
Rata-rata Lama Sekolah,Perempuan,2018,8.27,SULAWESI TENGAH
Rata-rata Lama Sekolah,Perempuan,2018,7.76,SULAWESI SELATAN
Rata-rata Lama Sekolah,Perempuan,2018,8.26,SULAWESI TENGGARA
Rata-rata Lama Sekolah,Perempuan,2018,7.76,GORONTALO
Rata-rata Lama Sekolah,Perempuan,2018,7.28,SULAWESI BARAT
Rata-rata Lama Sekolah,Perempuan,2018,9.41,MALUKU
Rata-rata Lama Sekolah,Perempuan,2018,8.28,MALUKU UTARA
Rata-rata Lama Sekolah,Perempuan,2018,7.01,PAPUA BARAT
Rata-rata Lama Sekolah,Perempuan,2018,5.7,PAPUA
Rata-rata Lama Sekolah,Perempuan,2018,7.72,INDONESIA
Rata-rata Lama Sekolah,Laki-laki,2018,9.49,ACEH
Rata-rata Lama Sekolah,Laki-laki,2018,9.61,SUMATERA UTARA
Rata-rata Lama Sekolah,Laki-laki,2018,8.87,SUMATERA BARAT
Rata-rata Lama Sekolah,Laki-laki,2018,9.12,RIAU
Rata-rata Lama Sekolah,Laki-laki,2018,8.67,JAMBI
